Customer_ID,Customer_Name,Gender,Age,Country,Industry,Company_Size,Subscription_Plan,Billing_Cycle,Monthly_Fee,Customer_Tenure_Months,Auto_Renew,Avg_Login_Days_Per_Month,Avg_Session_Duration_Min,Features_Used,Storage_Usage_GB,API_Usage,Mobile_App_Usage,Support_Tickets,Avg_Response_Time_Hours,Training_Webinars_Attended,Last_Month_Login_Count,NPS_Score,Satisfaction_Rating,Total_Revenue,Discount_Percentage,Payment_Method,Late_Payments,Churn,Churn_Reason,Legacy_System_ID
CUST107266,Noah Martinez,Female,20,United Kingdom,Education,Medium,Standard,Quarterly,66.41,44,No,22,83,8,424.15,Medium,No,1,36.3,10,17,64,5,2921.98,1,Bank Transfer,6,No,,
CUST107267,Susan Jackson,Female,36,India,Retail,Medium,Standard,Annual,62.26,71,Yes,17,34,7,152.37,Medium,No,15,9.5,8,27,88,1,4420.61,18,PayPal,4,No,,
CUST107268,joseph ramirez,Female,25,France,Finance,Small,Premium,Quarterly,139.21,51,No,23,49,15,497.72,Low,Yes,5,36.3,8,16,-83,3,7099.7,30,Credit Card,3,No,,
CUST107269,ananya hernandez,Female,39,Canada,Healthcare,Small,Standard,Monthly,47.78,24,Yes,24,2,7,389.59,Low,Yes,3,8.5,5,23,76,2,1146.65,8,PayPal,4,No,,
CUST107270,DAVID SANCHEZ,Female,65,United States,Finance,Small,Premium,Monthly,149.47,27,Yes,5,72,1,409.12,Medium,No,9,24.7,2,4,52,1,4035.69,22,Credit Card,4,No,,
CUST107271,LISA RAMIREZ,Male,38,Netherlands,Healthcare,Small,Standard,Monthly,92.9,58,No,19,45,3,257.21,Low,No,9,6.6,7,28,6,2,5388.13,1,Credit Card,6,No,,
CUST107272,Susan Smith,Female,57,United States,Healthcare,Enterprise,Standard,Monthly,92.54,51,No,12,23,6,298.43,Medium,Yes,5,46.5,8,1,-90,3,4719.68,21,Bank Transfer,6,No,,
CUST107273,Marie Davis,Male,40,Australia,Finance,Medium,Standard,Monthly,88.11,17,No,6,43,9,417.81,Medium,Yes,4,18.4,5,5,14,1,1497.86,19,Bank Transfer,6,Yes,Competitor,
CUST107274,Hans Perez,Male,46,United states,Finance,Small,Standard,Quarterly,67.34,58,No,14,12,13,73.46,Low,Yes,12,10.3,0,2,8,2,3905.83,10,Credit Card,8,Yes,Poor Support,
CUST107275,Elizabeth Thompson,Female,21,Singapore,Finance,Small,Basic,Monthly,43.24,36,Yes,1,76,4,223.06,Low,Yes,5,29.2,2,16,-41,4,1556.54,2,Bank Transfer,6,No,,
CUST107276,Patricia Lopez,Female,51,United Kingdom,Information Technology,Medium,Basic,Monthly,20,69,No,0,91,11,340.18,Medium,Yes,13,41.3,2,4,13,2,1380,14,Bank Transfer,5,Yes,Poor Support,
CUST107277,JOSEPH MARTIN,Female,31,Netherlands,IT,Medium,Standard,Annual,79.22,54,Yes,13,109,15,197.31,Low,Yes,15,23.3,3,5,9,4,4277.93,0,PayPal,2,No,,
CUST107278,Nancy Jackson,Female,41,Netherlands,Retail,Small,Standard,Monthly,93.89,8,Yes,17,84,3,430.66,Low,No,14,40.7,9,0,-18,1,751.12,20,Bank Transfer,4,Yes,Competitor,
CUST107279,Karen Thompson,Female,65,Singapore,Manufacturing,Small,Basic,Monthly,36.14,7,Yes,23,71,11,333.23,Low,Yes,3,4.8,7,17,-46,1,252.95,6,Bank Transfer,1,No,,
CUST107280,MICHAEL PEREZ,Female,30,India,information technology,Medium,Standard,Monthly,45.67,53,Yes,1,36,3,414.63,High,No,9,7,9,3,3,3,2420.64,20,Bank Transfer,8,No,,
CUST107281,john williams,Female,62,India,Manufacturing,Medium,Basic,Annual,20,40,Yes,13,112,14,410.85,Low,Yes,6,25.6,1,28,36,4,800,2,Credit Card,5,No,,
CUST107282,Wei Jones,Male,58,Netherlands,Retail,Medium,Standard,Monthly,60.23,9,Yes,18,104,8,295.8,Medium,Yes,10,47.8,7,7,-76,1,542.09,1,PayPal,5,Yes,Price,
CUST107283,Fatima Brown,Male,22,United States,Manufacturing,Small,Basic,Quarterly,20,15,No,18,29,4,392.23,Low,No,9,36.7,3,9,-84,3,300,7,Credit Card,5,Yes,Price,
CUST107284,Jennifer Ramirez,Male,36,India,Finance,Medium,Standard,Annual,65.06,30,No,30,34,5,436.27,Medium,Yes,13,34.1,10,5,-57,5,1951.72,3,Credit Card,8,No,,
CUST107285,Linda Ramirez,Female,65,United States,Retail,Medium,Standard,Monthly,68.49,72,No,27,110,3,496.07,High,Yes,9,22.4,5,24,19,2,4931.14,5,Bank Transfer,5,Yes,Poor Support,
CUST107286,Susan White,Female,40,United Kingdom,Healthcare,Small,Standard,Monthly,66.54,33,Yes,5,38,3,379.89,Low,Yes,14,25.5,2,28,65,4,2195.79,17,PayPal,8,No,,
CUST107287,Emma Brown,Female,56,Canada,Manufacturing,Small,Basic,Annual,20,62,No,23,5,10,290.47,Medium,Yes,8,17.7,8,9,90,4,1240,17,credit card,7,No,,
CUST107288,Susan Moore,Male,62,Netherlands,IT,Medium,Basic,Monthly,41.6,5,Yes,6,62,13,344.26,Low,No,6,25.3,6,25,71,1,207.99,11,Credit Card,4,Yes,Price,
CUST107289,Pierre Garcia,Female,20,United Kingdom,Information Technology,Medium,Basic,Quarterly,22.25,47,Yes,8,118,4,285.66,Medium,Yes,2,21.9,7,21,-90,1,1045.71,3,PayPal,1,No,,
CUST107290,Linda Lopez,Female,53,Australia,Education,Small,Premium,Annual,128.61,32,No,30,44,11,110.56,Medium,Yes,10,33.6,10,4,1,4,4115.5,3,credit card,5,No,,
CUST107291,William Rodriguez,Female,62,Germany,IT,Small,Basic,Annual,20,27,Yes,27,29,4,48.73,Medium,Yes,7,44,6,13,-31,1,540,25,PayPal,1,No,,
CUST107292,Jennifer Harris,Male,46,Germany,Manufacturing,Small,Standard,Monthly,61.59,20,No,3,108,7,496.97,High,No,3,29,0,28,-64,2,1231.71,4,PayPal,2,Yes,Poor Support,
CUST107293,Ahmed Jones,Female,64,United States,IT,Medium,Standard,Annual,42.65,63,Yes,17,61,10,484.92,High,No,3,39.4,0,4,29,4,2686.77,10,PayPal,5,No,,
CUST107294,Nancy Martin,Female,52,Australia,information technology,Enterprise,Standard,Monthly,64.23,23,Yes,11,69,3,153.01,Low,Yes,12,2,2,23,56,1,1477.26,14,Bank Transfer,3,No,,LEG-68322
CUST107295,Margaret Robinson,Male,48,Germany,Finance,Medium,Standard,Annual,89.24,72,No,11,8,5,342.93,Low,No,15,32.6,8,13,-67,4,6425.24,9,PayPal,3,No,,
CUST107296,Margaret Lee,Male,25,Singapore,Retail,Small,Basic,Annual,21.19,40,Yes,14,75,1,219.91,Low,No,14,27.4,8,23,30,2,847.43,30,Credit Card,3,No,,
CUST107297,MARY WILLIAMS,Male,56,Netherlands,Healthcare,Medium,Standard,Quarterly,67.2,54,Yes,30,40,14,60.38,Low,Yes,9,21.3,10,27,-59,5,3628.54,18,PayPal,5,No,,
CUST107298,Anthony Ramirez,Male,59,United States,Manufacturing,Enterprise,Premium,Quarterly,158.23,49,No,15,16,3,437.03,Low,No,4,44.9,7,27,43,2,7753.19,9,CREDIT CARD,3,No,,
CUST107299,Jessica Martin,Male,35,United States,Retail,Medium,Basic,Quarterly,20,11,Yes,6,89,11,171.89,Medium,Yes,0,,6,5,54,5,220,6,PayPal,4,No,,
CUST107300,William Wilson,Female,27,India,Healthcare,Small,Standard,Monthly,53.61,64,No,24,17,5,388.84,Medium,Yes,9,1.8,8,23,-36,3,3431.2,15,Credit Card,6,No,,
CUST107301,Fatima Martin,Female,46,Canada,Healthcare,Small,Basic,Monthly,35.51,46,Yes,2,84,6,480.07,Medium,No,2,39.8,9,1,92,3,1633.36,14,PayPal,2,No,,
CUST107302,Robert Clark,Female,63,India,Finance,Small,Basic,Monthly,24.68,53,Yes,9,56,4,366.98,Medium,Yes,1,45.4,1,13,8,4,1308.14,9,credit card,8,No,,
CUST107303,Emma Anderson,Male,53,France,Retail,Small,Basic,Monthly,20,42,Yes,14,63,6,136.76,Medium,Yes,3,13.2,7,11,14,1,840,24,Credit Card,4,No,,
CUST107304,susan thomas,Male,57,United states,Manufacturing,Medium,Basic,Monthly,31.13,56,No,5,69,5,119.89,Medium,Yes,15,14.9,3,20,-76,2,1743.09,15,PayPal,4,Yes,Price,
CUST107305,olga wilson,Female,45,France,Manufacturing,Medium,Standard,Monthly,74.74,32,No,1,26,1,359.31,Low,No,4,14.6,1,27,-57,3,2391.67,11,Credit Card,0,Yes,Competitor,
CUST107306,Mary Williams,Female,39,USA,IT,Medium,Standard,Monthly,43.74,55,Yes,11,47,4,175.62,High,No,6,44.8,3,1,-17,3,2405.96,14,PayPal,6,Yes,Low Usage,
CUST107307,Olga White,Female,34,Netherlands,Finance,Medium,Premium,Quarterly,114.11,69,Yes,11,6,3,403.32,Medium,Yes,13,11.4,3,7,-4,5,7873.65,3,PayPal,4,No,,
CUST107308,FATIMA BROWN,Female,57,Canada,Healthcare,Small,Premium,Monthly,139.97,7,Yes,6,35,2,465.11,High,No,3,30.7,5,5,98,2,979.81,30,Bank Transfer,6,No,,
CUST107309,MICHAEL LOPEZ,Female,49,France,Retail,Enterprise,Premium,Quarterly,188.12,3,No,15,19,4,364.47,Medium,No,2,2.6,2,3,31,1,564.36,16,Bank Transfer,6,Yes,Competitor,
CUST107310,Elizabeth Lopez,Female,54,USA,Finance,Small,Standard,Quarterly,105.62,27,No,18,67,2,425.79,High,No,14,44.8,1,17,48,5,2851.7,8,Credit Card,2,No,,
CUST107311,matthew rodriguez,Female,58,Australia,Manufacturing,Small,Standard,Quarterly,92.69,3,No,7,96,13,494.47,Low,Yes,11,23.6,6,22,53,4,278.08,30,Credit Card,0,Yes,Low Usage,
CUST107312,robert gonzalez,Male,65,United States,Finance,Enterprise,Standard,Quarterly,58.66,41,No,22,50,15,431.53,Medium,Yes,2,46.6,8,6,51,4,2405.24,13,Credit Card,6,No,,
CUST107313,WEI JACKSON,Male,58,India,Finance,Medium,Premium,Monthly,137.53,69,No,0,13,4,297.45,Low,No,14,41.2,0,29,19,4,9489.87,30,PayPal,1,No,,
CUST107314,Richard Martinez,Female,40,Singapore,Education,Small,Standard,Quarterly,50.51,30,Yes,14,32,3,72.71,Low,No,3,8.8,4,27,15,1,1515.28,24,Credit Card,6,No,,
CUST107315,LISA GARCIA,Male,26,France,Healthcare,Medium,Standard,Monthly,51.45,47,Yes,20,31,3,164.41,Medium,No,2,26.4,9,12,-40,1,2418.15,13,Credit Card,3,No,,
CUST107316,Hans Clark,Male,45,India,Manufacturing,Medium,Basic,Annual,34.29,60,Yes,29,11,3,150.72,High,Yes,8,3.7,8,11,48,2,2057.64,11,Credit Card,2,No,,LEG-66473
CUST107317,Mary Robinson,Male,40,United States,IT,Medium,Premium,Annual,176.03,5,Yes,16,88,11,155.04,High,Yes,8,17.1,2,5,30,5,880.13,3,CREDIT CARD,7,No,,
CUST107318,James Wilson,Female,63,Netherlands,IT,Medium,Standard,Annual,66.22,38,No,9,29,2,361.66,High,No,9,36.9,6,9,6,2,2516.2,5,PayPal,7,Yes,Low Usage,
CUST107319,Priya Martinez,Male,21,United Kingdom,Manufacturing,Enterprise,Standard,Annual,61.78,42,No,18,115,7,98.45,Low,No,3,17.3,10,8,77,3,2594.79,18,Credit Card,6,No,,LEG-37436
CUST107320,william johnson,Female,59,Germany,Finance,Medium,Premium,Monthly,136.13,5,Yes,14,82,6,494.29,Medium,No,3,18.9,6,21,20,4,680.67,25,Credit Card,3,No,,
CUST107321,Chen Johnson,Female,49,United States,IT,Medium,Basic,Monthly,21.74,56,No,21,81,9,349.77,Low,No,3,29.1,0,12,-40,2,1217.64,7,Credit Card,4,No,,
CUST107322,Karen Lopez,Female,23,France,Retail,Enterprise,Basic,Monthly,20,13,Yes,4,56,15,85.59,Low,Yes,2,12,6,12,-14,5,260,29,PayPal,5,Yes,Competitor,
CUST107323,Noah Ramirez,Male,31,United Kingdom,Manufacturing,Small,Premium,Annual,128.86,28,No,24,108,13,218.01,Medium,Yes,11,23.9,8,29,95,1,3608.05,0,Credit Card,7,No,,
CUST107324,Olga Perez,Female,22,United Kingdom,Manufacturing,Small,Basic,Monthly,27.71,58,Yes,3,2,10,148.92,Medium,No,15,2.4,5,24,-8,2,1606.91,9,credit card,7,Yes,Competitor,
CUST107325,Nancy Hernandez,Female,62,United States,Manufacturing,Small,Basic,Quarterly,20,53,Yes,24,34,14,60.52,High,Yes,11,42.3,3,25,-52,1,1060,30,PayPal,2,No,,
CUST107326,Michael Robinson,Male,49,Australia,IT,Small,Premium,Quarterly,142.12,63,No,0,69,15,236.64,Medium,No,1,43.5,10,21,4,5,8953.3,17,Bank Transfer,1,No,,
CUST107327,Jessica Gonzalez,Female,48,usa,Education,Medium,Basic,Monthly,25.22,53,No,22,107,15,247.48,Low,Yes,11,1.5,9,4,-47,5,1336.44,0,CREDIT CARD,8,No,,
CUST107328,Jennifer Rodriguez,Male,43,Singapore,IT,Small,Premium,Monthly,118.94,72,Yes,24,68,3,391.9,Medium,Yes,0,,7,20,-100,4,8563.91,28,CREDIT CARD,2,No,,
CUST107329,Margaret Gonzalez,Female,38,India,Finance,Medium,Premium,Monthly,127.02,27,Yes,23,88,14,126.46,Low,Yes,12,39.3,3,15,-51,2,3429.46,0,Bank Transfer,1,Yes,Low Usage,
CUST107330,Lisa Miller,Female,27,Netherlands,IT,Enterprise,Basic,Quarterly,26.97,56,Yes,18,94,11,333.88,Medium,Yes,1,43.5,4,18,-58,4,1510.09,5,Credit Card,6,No,,LEG-68976
CUST107331,Patricia Clark,Female,53,United Kingdom,Finance,Small,Basic,Annual,20,23,Yes,0,13,12,299.49,High,Yes,13,1.5,0,7,87,2,460,30,Bank Transfer,5,No,,
CUST107332,SARAH HERNANDEZ,Female,26,Germany,Information Technology,Medium,Basic,Monthly,25.72,56,No,27,71,2,224.79,Medium,Yes,8,26.6,9,28,-17,5,1440.51,7,Credit Card,7,No,,
CUST107333,barbara martin,Male,29,Canada,Education,Enterprise,Basic,Annual,20,69,Yes,24,102,2,475.02,Low,No,4,6.9,1,4,-16,1,1380,21,credit card,0,No,,
CUST107334,Matthew Lopez,Female,64,Singapore,Manufacturing,Small,Basic,Monthly,29.19,25,No,4,74,9,470.2,Medium,Yes,8,43.1,2,27,-34,2,729.7,12,Credit Card,7,Yes,Competitor,
CUST107335,Emma Ramirez,Female,24,United Kingdom,IT,Small,Premium,Monthly,125.99,30,Yes,3,54,10,292.86,Low,No,0,,7,3,33,4,3779.61,15,credit card,6,No,,
CUST107336,Linda Martin,Male,63,United Kingdom,IT,Enterprise,Premium,Annual,137.55,50,No,21,86,12,46.05,Low,No,11,38.5,6,10,-86,3,6877.62,23,CREDIT CARD,5,Yes,Competitor,
CUST107337,noah anderson,Female,24,United Kingdom,IT,Small,Standard,Annual,94.06,51,No,7,12,14,461.09,Low,Yes,4,37.7,6,1,83,2,4797,6,Credit Card,3,No,,
CUST107338,Mary Brown,Female,42,Canada,Healthcare,Enterprise,Basic,Monthly,30.53,33,Yes,13,89,2,197.08,Medium,Yes,3,47.4,2,30,76,3,1007.45,14,Bank Transfer,3,No,,
CUST107339,Priya Ramirez,Male,46,France,Education,Small,Standard,Monthly,83.91,7,No,12,18,6,418.29,High,No,11,44.5,6,12,38,1,587.34,0,PayPal,4,Yes,Poor Support,
CUST107340,Jennifer Taylor,Female,25,United States,Retail,Medium,Premium,Monthly,150.13,57,No,28,18,7,358.68,Low,No,3,16.4,7,28,49,1,8557.41,22,CREDIT CARD,5,No,,
CUST107341,Karen Rodriguez,Male,60,Germany,Finance,Medium,Basic,Monthly,20,56,Yes,18,87,6,55.48,Medium,No,5,43.1,3,10,14,1,1120,19,Credit Card,6,No,,
CUST107342,Margaret Clark,Male,64,United Kingdom,Manufacturing,Enterprise,Basic,Monthly,20,2,Yes,4,43,3,410.69,Medium,No,9,3.9,4,19,87,1,40,29,Credit Card,1,No,,
CUST107343,Elizabeth Johnson,Male,30,United States,Healthcare,Small,Basic,Quarterly,20,5,No,4,19,8,161.25,High,Yes,1,34,7,15,-66,2,100,29,PayPal,4,Yes,Performance Issues,
CUST107344,Joseph Martinez,Male,30,Netherlands,Education,Small,Standard,Monthly,60.22,45,Yes,21,66,7,429.77,Low,Yes,7,43.1,8,29,-82,5,2710.08,2,Bank Transfer,1,No,,
CUST107345,Chen Taylor,Male,54,India,Healthcare,Small,Standard,Monthly,89.63,2,Yes,26,49,1,383.42,Medium,Yes,7,34.6,7,20,86,1,179.27,19,Credit Card,4,No,,
CUST107346,James Hernandez,Male,37,Netherlands,Retail,Medium,Premium,Monthly,146.58,22,Yes,26,13,2,253.53,Medium,No,2,19,3,1,-77,2,3224.85,25,Bank Transfer,2,Yes,Low Usage,
CUST107347,chen anderson,Female,21,Canada,Finance,Small,Basic,Annual,20,69,No,15,91,4,23.93,Low,Yes,10,23.7,2,6,-10,4,1380,1,PayPal,6,No,,
CUST107348,MATTHEW DAVIS,Male,54,India,information technology,Small,Basic,Quarterly,20,44,Yes,11,5,12,457.29,Low,Yes,3,44.2,3,8,49,2,880,25,PayPal,2,No,,
CUST107349,Richard Brown,Female,36,Germany,Retail,Medium,Basic,Monthly,31.07,66,No,8,73,15,457.41,High,Yes,13,33.9,0,5,-24,1,2050.73,28,Credit Card,0,No,,
CUST107350,Patricia Johnson,Male,38,Germany,Finance,Medium,Basic,Monthly,20,65,Yes,8,3,1,488.51,Medium,Yes,6,17.1,8,5,-29,2,1300,8,PayPal,3,Yes,Performance Issues,
CUST107351,Anthony Jones,Male,50,United States,Healthcare,Enterprise,Standard,Annual,86.32,21,No,24,46,4,460.56,High,Yes,0,,0,0,67,3,1812.67,10,Credit Card,6,No,,
CUST107352,Matthew Lewis,Female,46,United States,Retail,Small,Standard,Monthly,91.8,46,Yes,30,60,3,237.51,Medium,No,10,6.2,8,22,-2,2,4222.99,8,CREDIT CARD,8,No,,
CUST107353,ananya moore,Male,58,usa,Finance,Enterprise,Standard,Quarterly,57.32,23,Yes,30,83,15,425.54,Low,No,7,23.8,4,25,18,1,1318.44,7,CREDIT CARD,0,No,,
CUST107354,Robert Anderson,Male,56,India,Information Technology,Small,Standard,Quarterly,77.88,38,Yes,20,77,1,287.21,Low,Yes,4,29.4,1,16,-18,2,2959.58,26,credit card,7,No,,
CUST107355,Marie Lopez,Female,63,India,Education,Enterprise,Basic,Annual,39.17,25,No,14,30,8,365.3,Low,No,14,9.9,5,22,90,2,979.3,13,Credit Card,4,No,,
CUST107356,hans perez,Male,62,Germany,IT,Medium,Basic,Quarterly,20,23,Yes,19,31,13,51.38,Medium,No,8,41.5,0,8,-91,3,460,12,Credit Card,1,No,,
CUST107357,David Jones,Male,49,United States,IT,Small,Premium,Monthly,143.67,47,Yes,5,32,10,353.4,Low,No,2,5.1,4,22,-65,3,6752.43,11,credit card,1,No,,
CUST107358,James Rodriguez,Female,45,India,Finance,Enterprise,Basic,Monthly,20.85,67,No,17,18,3,70.97,Low,Yes,15,17.4,0,23,50,2,1396.95,23,Bank Transfer,0,No,,
CUST107359,SUSAN MARTIN,Male,41,United States,Information Technology,Small,Standard,Monthly,75.55,57,Yes,10,52,6,129.59,Low,Yes,4,12.2,5,3,-5,2,4306.2,4,Credit Card,6,Yes,Performance Issues,
CUST107360,Matthew Anderson,Female,50,France,Finance,Medium,Premium,Quarterly,171.85,8,Yes,2,19,12,140.17,High,No,10,29.5,8,0,-3,5,1374.76,20,Credit Card,3,No,,LEG-94764
CUST107361,Wei White,Male,22,United Kingdom,Retail,Medium,Basic,Monthly,20.97,21,Yes,4,71,15,130.36,Low,Yes,8,22.6,2,6,-7,3,440.4,25,Credit Card,0,No,,
CUST107362,wei clark,Male,38,India,Education,Small,Standard,Monthly,47,14,Yes,26,12,9,47.56,Medium,No,9,23.2,8,23,47,1,657.98,19,Credit Card,4,No,,
CUST107363,Joseph Harris,Male,32,usa,Finance,Small,Standard,Monthly,43.31,37,No,3,47,8,231.01,Medium,Yes,11,27.6,1,19,22,3,1602.56,2,Bank Transfer,3,No,,
CUST107364,Thomas Garcia,Male,45,United Kingdom,IT,Small,Basic,Annual,20,66,No,7,15,2,390.29,Low,Yes,8,41.1,4,22,68,5,1320,9,credit card,2,No,,
CUST107365,Jennifer Williams,Female,62,Canada,Manufacturing,Small,Basic,Monthly,20.5,17,Yes,4,13,10,372.33,Medium,No,13,45.1,5,5,-52,5,348.43,13,Credit Card,0,Yes,Competitor,
CUST107366,Noah Garcia,Female,42,Canada,Education,Enterprise,Basic,Monthly,42.7,54,Yes,28,97,11,118.08,High,Yes,15,29.7,10,18,40,1,2305.92,7,Bank Transfer,4,No,,
CUST107367,Hans White,Female,46,USA,IT,Small,Basic,Monthly,20,1,Yes,17,72,2,186,Medium,No,6,2.5,0,20,-6,5,20,30,Credit Card,7,Yes,Low Usage,
CUST107368,Sarah Ramirez,Male,38,Australia,Healthcare,Medium,Basic,Monthly,21.98,1,Yes,15,78,15,312.36,High,Yes,5,26.9,10,14,-20,4,21.98,7,Bank Transfer,6,No,,LEG-82540
CUST107369,Liam Ramirez,Female,35,United States,Manufacturing,Medium,Standard,Monthly,91.92,61,Yes,13,111,5,295.64,Low,No,0,,3,23,-10,3,5606.83,0,Credit Card,7,No,,
CUST107370,Karen Rodriguez,Female,51,Singapore,Manufacturing,Medium,Basic,Monthly,30.64,31,Yes,11,44,13,38.29,Medium,Yes,8,18.8,4,16,-56,4,949.93,22,Bank Transfer,8,Yes,Price,
CUST107371,Mary Sanchez,Male,31,Canada,Finance,Small,Standard,Monthly,51.1,48,No,12,73,13,74.03,Medium,No,11,34.7,5,26,23,3,2452.64,11,Credit Card,3,No,,
CUST107372,pierre taylor,Male,60,Canada,Retail,Medium,Standard,Monthly,72.23,57,Yes,27,44,1,280.7,Medium,Yes,6,35,8,28,58,2,4116.91,13,Bank Transfer,1,No,,
CUST107373,John Harris,Male,25,Australia,Retail,Enterprise,Standard,Monthly,68.8,3,Yes,6,101,14,16.94,High,No,12,13.3,0,17,-61,1,206.41,18,Bank Transfer,8,Yes,Poor Support,
CUST107374,Barbara Taylor,Male,30,India,Retail,Small,Basic,Annual,43.2,70,Yes,26,105,4,469.63,High,No,2,26.9,8,12,92,2,3024.19,29,PayPal,1,No,,
CUST107375,priya jones,Male,54,United States,Manufacturing,Small,Standard,Quarterly,80.35,66,Yes,27,47,13,112.94,Low,Yes,5,13.1,4,15,76,5,5303.32,14,credit card,7,No,,LEG-49839
CUST107376,John Williams,Male,23,India,Healthcare,Enterprise,Standard,Annual,73.52,58,Yes,5,76,14,192.04,Low,Yes,13,41.5,6,6,65,2,4264.11,24,credit card,7,No,,
CUST107377,Noah Lewis,Female,38,Singapore,IT,Enterprise,Basic,Quarterly,32.7,66,Yes,13,80,13,379.21,Medium,Yes,2,32.8,5,29,92,4,2158.35,4,Bank Transfer,7,No,,
CUST107378,Sarah Gonzalez,Male,37,Canada,Retail,Medium,Premium,Monthly,149.88,29,No,30,21,5,187.6,Low,Yes,3,39.7,9,6,-20,4,4346.44,13,PayPal,2,No,,LEG-81531
CUST107379,Thomas Hernandez,Male,63,usa,Manufacturing,Enterprise,Standard,Annual,57.74,24,Yes,1,62,2,160.25,Low,No,0,,0,21,-3,3,1385.81,18,Bank Transfer,4,No,,
CUST107380,NANCY HERNANDEZ,Female,27,USA,Education,Enterprise,Standard,Annual,80.05,60,Yes,1,107,8,7.45,Low,Yes,11,2.1,8,5,98,2,4802.71,30,CREDIT CARD,7,No,,
CUST107381,Anthony Lopez,Male,40,Singapore,Information Technology,Small,Standard,Monthly,59.1,65,Yes,1,71,11,16.56,Medium,Yes,15,10.3,9,24,43,5,3841.63,20,Credit Card,6,No,,
CUST107382,margaret lewis,Male,41,United States,Education,Small,Basic,Monthly,29.6,61,Yes,8,85,15,85.47,Low,Yes,4,42.5,1,23,-57,1,1805.49,1,Credit Card,7,No,,
CUST107383,William Johnson,Male,57,usa,Information Technology,Medium,Standard,Annual,79.68,25,Yes,11,46,15,13.57,Low,No,1,7.3,7,7,-45,2,1991.94,6,PayPal,6,No,,
CUST107384,Nancy Brown,Female,44,Singapore,Manufacturing,Medium,Basic,Annual,20,17,No,16,29,6,467.79,Medium,No,15,34.2,4,0,43,3,340,23,Credit Card,4,No,,
CUST107385,Elizabeth White,Male,25,France,Retail,Medium,Standard,Monthly,65.8,19,Yes,17,53,14,442.03,High,No,5,10.2,3,17,-12,2,1250.21,9,PayPal,3,No,,
CUST107386,Thomas Taylor,Female,60,Canada,IT,Medium,Premium,Quarterly,172.5,67,Yes,2,99,15,477.73,Low,Yes,0,,6,26,67,5,11557.26,18,Credit Card,6,No,,
CUST107387,Ahmed Brown,Female,26,United States,IT,Small,Standard,Annual,89.16,29,Yes,13,17,1,462.39,Low,Yes,11,2.5,6,10,-66,4,2585.76,16,PayPal,0,No,,LEG-14576
CUST107388,Karen Johnson,Female,51,Germany,IT,Small,Basic,Monthly,30.6,27,Yes,17,50,4,447.62,Low,No,11,22.3,7,29,89,4,826.12,24,Bank Transfer,8,No,,
CUST107389,Karen Miller,Female,32,India,information technology,Medium,Standard,Monthly,66.42,28,No,2,10,6,308.65,Medium,No,7,4.3,3,16,-9,5,1859.71,4,Credit Card,1,Yes,Missing Features,
CUST107390,liam davis,Female,25,United Kingdom,IT,Medium,Basic,Quarterly,20.03,19,Yes,17,115,2,361.15,Low,No,8,32.4,8,24,90,5,380.56,21,Bank Transfer,8,No,,
CUST107391,WILLIAM SMITH,Female,28,United States,Education,Small,Premium,Monthly,139.05,30,Yes,21,86,15,167.46,Medium,No,8,44.2,5,12,79,2,4171.57,27,Credit Card,3,No,,
CUST107392,Jennifer Miller,Male,63,Singapore,IT,Medium,Standard,Monthly,68.03,68,No,2,92,1,28.34,Low,No,12,44.5,2,9,-59,4,4626.13,28,Bank Transfer,1,Yes,Poor Support,
CUST107393,ELIZABETH THOMPSON,Male,64,India,Manufacturing,Medium,Standard,Monthly,88.46,26,Yes,16,85,15,179.82,Low,No,0,,2,9,-20,1,2299.85,20,Credit Card,6,Yes,Missing Features,
CUST107394,Marie Sanchez,Male,47,Canada,IT,Small,Standard,Annual,59.63,51,Yes,2,36,8,354.76,Low,Yes,5,27.9,0,9,90,2,3041.27,14,Credit Card,3,No,,
CUST107395,Noah Clark,Female,57,Singapore,Healthcare,Enterprise,Basic,Monthly,20,16,Yes,30,54,8,290.43,Low,Yes,9,46.3,2,8,-42,1,320,0,Bank Transfer,6,No,,
CUST107396,Charles Lopez,Male,61,Germany,Retail,Small,Standard,Monthly,83.73,62,Yes,25,94,2,279.69,Low,No,14,26.7,9,5,-61,2,5191.54,20,Credit Card,0,No,,
CUST107397,Margaret Martinez,Female,36,Singapore,Finance,Medium,Basic,Monthly,20,37,No,21,119,7,412.26,Low,Yes,4,8.4,6,16,-46,4,740,6,Credit Card,8,No,,
CUST107398,Anthony Robinson,Male,54,usa,Finance,Small,Premium,Monthly,134.25,33,Yes,16,31,12,136.9,Low,Yes,6,27.1,10,24,87,3,4430.29,18,Credit Card,0,No,,
CUST107399,Linda White,Female,43,Canada,Education,Medium,Premium,Monthly,149.52,51,No,10,4,7,86.39,Low,No,10,27.2,8,16,-4,1,7625.33,7,CREDIT CARD,2,No,,
CUST107400,emma taylor,Male,27,Germany,Information Technology,Enterprise,Standard,Monthly,64.01,43,Yes,25,101,13,350.15,Low,Yes,11,29,0,11,1,3,2752.51,23,PayPal,7,No,,
CUST107401,Joseph Davis,Female,44,Canada,Finance,Medium,Basic,Annual,24.8,22,Yes,16,113,12,220.75,Low,No,15,24.8,9,3,67,5,545.59,16,Credit Card,4,No,,
