customer_id,customer_name,gender,age,country,industry,company_size,subscription_plan,billing_cycle,monthly_fee,customer_tenure_months,auto_renew,avg_login_days_per_month,avg_session_duration_min,features_used,storage_usage_gb,api_usage,mobile_app_usage,support_tickets,avg_response_time_hours,training_webinars_attended,last_month_login_count,nps_score,satisfaction_rating,total_revenue,discount_percentage,payment_method,late_payments,churn,churn_reason,customer_lifecycle,customer_engagement,support_experience,age_group,revenue_segment,retention_priority
CUST107034,Nancy Jones,Male,49,France,Education,Medium,Premium,Monthly,133.15,7,Yes,8,106,15,411.29,Medium,Yes,3,26.5,0,27,-22,3,932.05,0,Credit Card,2,No,,New Customer,Daily User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST107035,Daniel Jackson,Female,53,Germany,IT,Small,Premium,Annual,135.93,38,Yes,20,86,7,85.21,High,Yes,5,5.3,5,24,87,5,5165.34,8,Credit Card,6,No,,Established Customer,Daily User,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST107036,Linda Brown,Male,57,United Kingdom,Finance,Medium,Premium,Monthly,141.67,28,Yes,22,32,3,246.42,Low,Yes,8,9.3,10,27,-83,4,3966.76,13,Credit Card,0,No,,Established Customer,Daily User,Frequent Assistance,57+,Enterprise Account,Monitor Engagement
CUST107037,Olga Thompson,Female,30,India,Education,Medium,Basic,Monthly,44.83,21,Yes,27,16,8,191.23,Low,No,7,3.4,8,9,-26,4,941.43,27,Credit Card,0,No,,Developing Customer,Occasional User,Frequent Assistance,27-36,Growth Account,Monitor Engagement
CUST107038,David Clark,Male,60,Germany,Retail,Medium,Standard,Quarterly,78.95,68,Yes,8,5,4,490.41,Medium,Yes,15,27.6,1,2,35,2,5368.6,0,Paypal,1,No,,Loyal Customer,Rare Visitor,Ongoing Support,57+,Enterprise Account,Immediate Outreach
CUST107039,William Ramirez,Male,43,India,IT,Small,Basic,Monthly,20,32,Yes,18,21,13,306.81,Medium,No,14,1.8,3,23,7,1,640,7,Paypal,1,Yes,Performance Issues,Established Customer,Consistent User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST107040,Robert Martin,Male,25,France,Healthcare,Medium,Standard,Monthly,46.09,27,Yes,26,47,7,445,Medium,No,7,16.2,7,25,-46,4,1244.43,23,Credit Card,8,No,,Established Customer,Daily User,Frequent Assistance,18-26,Growth Account,Monitor Engagement
CUST107041,James Garcia,Male,26,India,Education,Small,Standard,Monthly,56.24,17,No,21,21,4,307.86,Low,No,5,31.6,6,6,-43,5,956.08,28,Bank Transfer,1,No,,Developing Customer,Rare Visitor,Occasional Assistance,27-36,Growth Account,Monitor Engagement
CUST107042,Thomas Williams,Female,54,India,Finance,Medium,Premium,Monthly,171.68,71,No,2,102,13,316.06,Medium,No,0,,2,9,6,3,12189.28,22,Credit Card,3,No,,Loyal Customer,Occasional User,No Support Needed,47-56,Enterprise Account,Monitor Engagement
CUST107043,Charles Miller,Male,57,India,IT,Medium,Standard,Monthly,79.96,57,Yes,26,101,6,243.27,High,Yes,1,2.2,6,27,47,1,4557.72,27,Credit Card,5,No,,Loyal Customer,Daily User,Occasional Assistance,57+,Enterprise Account,Loyal Customer
CUST107044,Patricia Lewis,Male,50,United Kingdom,Retail,Medium,Standard,Monthly,67.29,53,Yes,9,17,9,260.88,Low,No,3,28.3,0,18,40,3,3566.37,15,Paypal,5,No,,Loyal Customer,Consistent User,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST107045,Ava Lewis,Female,50,Germany,Finance,Medium,Standard,Monthly,69.74,2,Yes,25,18,3,285.75,High,No,1,19,2,26,36,1,139.48,27,Bank Transfer,8,No,,New Customer,Daily User,Occasional Assistance,47-56,Starter Account,Loyal Customer
CUST107046,Michael Lopez,Male,59,Australia,Healthcare,Medium,Standard,Monthly,87.18,71,Yes,8,6,11,410.91,Low,Yes,4,9.6,2,26,-94,5,6189.78,8,Paypal,4,No,,Loyal Customer,Daily User,Occasional Assistance,57+,Enterprise Account,Monitor Engagement
CUST107047,Susan Martinez,Male,65,Netherlands,IT,Medium,Basic,Annual,24.67,33,Yes,2,62,2,409.7,Medium,No,0,,9,13,80,2,814.11,14,Paypal,7,No,,Established Customer,Occasional User,No Support Needed,57+,Growth Account,Monitor Engagement
CUST107048,Thomas Thomas,Female,58,Australia,Manufacturing,Small,Premium,Monthly,183.98,62,Yes,28,99,10,412.71,Low,No,10,35.4,5,0,-12,5,11406.76,17,Credit Card,8,No,,Loyal Customer,Rare Visitor,Ongoing Support,57+,Enterprise Account,Monitor Engagement
CUST107049,Karen Rodriguez,Female,26,United States,Manufacturing,Small,Basic,Quarterly,26.23,28,Yes,16,68,5,323.42,Medium,No,4,40.3,6,9,98,2,734.44,21,Credit Card,8,No,,Established Customer,Occasional User,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST107050,Ava Robinson,Male,56,Canada,Finance,Medium,Standard,Monthly,56.02,59,Yes,14,99,2,93.57,High,Yes,13,23.2,8,23,-83,5,3305.18,27,Credit Card,5,No,,Loyal Customer,Consistent User,Ongoing Support,57+,Business Account,Monitor Engagement
CUST107051,Susan Miller,Female,43,Canada,Finance,Medium,Basic,Monthly,20,24,Yes,30,68,13,484.14,Low,No,3,34.6,1,20,-44,2,480,16,Credit Card,2,No,,Established Customer,Consistent User,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST107052,Nancy Lopez,Male,56,Canada,IT,Small,Standard,Monthly,76.63,13,No,19,39,10,157.43,Low,No,3,23.4,8,8,8,1,996.19,22,Credit Card,1,Yes,Price,Developing Customer,Occasional User,Occasional Assistance,57+,Growth Account,Monitor Engagement
CUST107053,Ava Gonzalez,Male,53,Germany,Healthcare,Medium,Standard,Monthly,66.86,49,No,22,31,1,452.59,Low,Yes,8,16.4,8,17,-89,2,3276.14,1,Bank Transfer,0,No,,Loyal Customer,Consistent User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST107054,Mary Brown,Male,51,Singapore,IT,Small,Premium,Monthly,135.94,23,Yes,26,110,15,70.99,High,Yes,7,44.6,9,4,-6,1,3126.62,27,Bank Transfer,5,No,,Developing Customer,Rare Visitor,Frequent Assistance,47-56,Business Account,Immediate Outreach
CUST107055,John Lopez,Female,59,United Kingdom,Retail,Small,Basic,Quarterly,35.38,18,Yes,21,22,11,403.78,High,No,0,,8,6,33,2,636.84,12,Credit Card,8,No,,Developing Customer,Rare Visitor,No Support Needed,57+,Starter Account,Monitor Engagement
CUST107056,Richard Sanchez,Male,26,Netherlands,Manufacturing,Small,Basic,Quarterly,29.05,49,Yes,22,52,1,493.94,Low,Yes,13,10.9,0,1,-29,3,1423.45,23,Credit Card,0,No,,Loyal Customer,Rare Visitor,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST107057,Marie Jones,Female,59,India,IT,Small,Basic,Monthly,20,39,Yes,8,116,8,305.21,Medium,Yes,1,42.5,4,20,-75,2,780,3,Credit Card,5,No,,Established Customer,Consistent User,Occasional Assistance,57+,Starter Account,Loyal Customer
CUST107058,Emma Moore,Male,35,United States,IT,Small,Standard,Monthly,74.59,24,No,12,63,8,40.33,Low,Yes,3,8.7,3,3,-44,1,1790.16,20,Credit Card,3,Yes,Poor Support,Established Customer,Rare Visitor,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST107059,Richard Gonzalez,Male,29,United Kingdom,IT,Medium,Standard,Monthly,67.94,59,Yes,4,65,2,188.27,Low,Yes,15,15.2,4,8,-99,2,4008.46,1,Credit Card,8,Yes,Missing Features,Loyal Customer,Occasional User,Ongoing Support,27-36,Enterprise Account,Immediate Outreach
CUST107060,Sarah Garcia,Female,53,Singapore,Finance,Small,Standard,Quarterly,83.86,42,No,13,118,13,414.93,Low,No,4,34.8,0,16,15,4,3522.12,16,Credit Card,1,No,,Established Customer,Consistent User,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST107061,Pierre Smith,Female,65,India,Education,Enterprise,Basic,Annual,26.36,59,No,25,114,6,54.18,High,Yes,8,2.6,2,30,55,1,1555.24,1,Paypal,8,No,,Loyal Customer,Daily User,Frequent Assistance,57+,Growth Account,Monitor Engagement
CUST107062,John Rodriguez,Male,24,United states,IT,Medium,Basic,Quarterly,20,7,Yes,27,56,5,459.81,Low,Yes,15,10.2,10,14,11,5,140,9,Credit Card,5,No,,New Customer,Occasional User,Ongoing Support,18-26,Starter Account,Monitor Engagement
CUST107063,Jennifer Johnson,Male,65,Germany,Retail,Small,Basic,Monthly,43.69,34,Yes,22,55,7,244.83,Low,No,9,21.8,2,21,-72,4,1485.46,10,Bank Transfer,7,No,,Established Customer,Consistent User,Frequent Assistance,57+,Growth Account,Monitor Engagement
CUST107064,Jessica Lopez,Female,35,United States,Finance,Enterprise,Standard,Annual,53.97,36,Yes,22,100,2,324.13,High,No,9,33.9,3,29,-11,3,1942.92,27,Paypal,0,No,,Established Customer,Daily User,Frequent Assistance,27-36,Business Account,Monitor Engagement
CUST107065,Jennifer Harris,Female,64,Germany,Finance,Small,Standard,Quarterly,48.88,12,Yes,7,16,9,165.38,Low,Yes,9,22.7,6,11,18,3,586.56,7,Credit Card,1,No,,Developing Customer,Occasional User,Frequent Assistance,57+,Starter Account,Monitor Engagement
CUST107066,Marie Perez,Male,22,United States,IT,Medium,Premium,Quarterly,141.03,54,Yes,2,44,8,26.21,High,No,13,1.8,8,9,81,1,7615.62,21,Bank Transfer,6,No,,Loyal Customer,Occasional User,Ongoing Support,18-26,Enterprise Account,Immediate Outreach
CUST107067,Daniel Lewis,Male,48,United Kingdom,Education,Medium,Basic,Quarterly,20,71,Yes,28,99,7,71.22,Medium,Yes,11,47.8,9,24,-95,2,1420,7,Credit Card,2,No,,Loyal Customer,Daily User,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST107068,Joseph Gonzalez,Female,44,United Kingdom,Education,Enterprise,Basic,Monthly,20,56,No,23,41,2,490.72,Medium,No,7,39.7,2,12,-48,4,1120,29,Bank Transfer,4,No,,Loyal Customer,Occasional User,Frequent Assistance,37-46,Growth Account,Monitor Engagement
CUST107069,James Perez,Male,58,Australia,IT,Small,Standard,Monthly,66.42,18,No,29,108,1,470.94,Medium,No,2,26.9,9,19,-47,1,1195.56,5,Bank Transfer,7,Yes,Competitor,Developing Customer,Consistent User,Occasional Assistance,57+,Growth Account,Loyal Customer
CUST107070,Patricia Martin,Male,41,United States,Healthcare,Small,Standard,Monthly,70.89,28,Yes,5,18,10,467.04,Medium,Yes,1,44.3,5,14,45,3,1984.92,25,Credit Card,1,No,,Established Customer,Occasional User,Occasional Assistance,37-46,Business Account,Monitor Engagement
CUST107071,Ahmed Miller,Male,23,India,Finance,Small,Standard,Quarterly,66.04,6,Yes,7,60,2,419.25,Medium,No,5,9.6,7,11,41,1,396.24,22,Paypal,8,No,,New Customer,Occasional User,Occasional Assistance,18-26,Starter Account,Monitor Engagement
CUST107072,Anthony Martinez,Male,28,India,IT,Small,Premium,Monthly,157.55,53,No,24,93,12,486.61,Low,Yes,15,2.2,4,11,63,3,8350.15,6,Credit Card,8,No,,Loyal Customer,Occasional User,Ongoing Support,27-36,Enterprise Account,Monitor Engagement
CUST107073,Jessica Thomas,Female,31,Germany,Finance,Small,Basic,Monthly,20,68,Yes,10,29,6,165.56,Low,Yes,13,34.4,6,22,-2,2,1360,15,Credit Card,8,Yes,Price,Loyal Customer,Consistent User,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST107074,Elizabeth White,Male,60,Singapore,IT,Medium,Premium,Monthly,121.53,41,No,17,55,7,493.42,Medium,No,7,4,5,23,60,5,4982.73,11,Paypal,4,No,,Established Customer,Consistent User,Frequent Assistance,57+,Enterprise Account,Monitor Engagement
CUST107075,Jessica Wilson,Female,24,India,Retail,Medium,Standard,Quarterly,81.2,62,Yes,10,104,15,436.85,Medium,No,5,14.7,5,24,72,4,5034.4,9,Bank Transfer,4,No,,Loyal Customer,Daily User,Occasional Assistance,18-26,Enterprise Account,Monitor Engagement
CUST107076,Olga Miller,Male,58,United States,Finance,Small,Basic,Monthly,23.76,25,No,21,56,8,20.9,Low,Yes,10,25.7,6,29,-64,2,594,23,Paypal,1,No,,Established Customer,Daily User,Ongoing Support,57+,Starter Account,Monitor Engagement
CUST107077,Charles Robinson,Male,43,United States,Education,Small,Premium,Monthly,160.46,30,Yes,0,4,9,310.86,High,No,4,7.4,3,29,-84,5,4813.8,16,Credit Card,3,No,,Established Customer,Daily User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107078,Jessica Brown,Female,46,Germany,Manufacturing,Small,Basic,Annual,34.38,5,No,19,72,9,407.65,High,No,14,14.6,2,26,28,5,171.9,13,Paypal,4,No,,New Customer,Daily User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST107079,Barbara Lewis,Male,64,India,Finance,Small,Basic,Monthly,41.23,65,No,13,59,11,360.28,Medium,No,5,16.1,6,14,-27,5,2679.95,5,Credit Card,0,No,,Loyal Customer,Occasional User,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST107080,Fatima Harris,Male,55,Netherlands,Healthcare,Medium,Standard,Quarterly,56.71,4,Yes,10,105,9,295.08,Medium,No,11,2.9,1,15,72,4,226.84,6,Credit Card,7,No,,New Customer,Occasional User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST107081,David Sanchez,Male,49,United states,Manufacturing,Medium,Standard,Quarterly,52.18,39,Yes,10,84,10,257.42,Medium,No,14,24.5,10,13,-64,4,2035.02,18,Paypal,4,No,,Established Customer,Occasional User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST107082,Jessica White,Female,57,United States,IT,Medium,Standard,Quarterly,68.65,12,Yes,27,37,12,66.2,Medium,Yes,6,31.7,2,13,27,2,823.8,28,Bank Transfer,2,No,,Developing Customer,Occasional User,Frequent Assistance,57+,Growth Account,Monitor Engagement
CUST107083,Marie Miller,Female,41,France,IT,Medium,Standard,Monthly,67.76,54,No,18,27,1,342.47,Low,Yes,8,2.7,7,20,-39,3,3659.04,25,Credit Card,7,No,,Loyal Customer,Consistent User,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107084,Emma Jackson,Female,62,France,Healthcare,Medium,Basic,Monthly,43.72,58,No,30,109,11,490.95,Low,No,0,,2,17,-91,4,2535.76,16,Paypal,2,No,,Loyal Customer,Consistent User,No Support Needed,57+,Business Account,Monitor Engagement
CUST107085,Chen Thompson,Female,56,Canada,Healthcare,Enterprise,Premium,Annual,157.67,5,Yes,6,111,8,382.55,Medium,Yes,8,12.6,10,17,-64,5,788.35,7,Credit Card,0,No,,New Customer,Consistent User,Frequent Assistance,57+,Starter Account,Monitor Engagement
CUST107086,Michael Thompson,Male,64,Canada,Manufacturing,Medium,Standard,Annual,72.22,8,Yes,20,81,12,402.35,Medium,Yes,5,17.2,10,29,57,1,577.76,17,Paypal,0,No,,New Customer,Daily User,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST107087,William Rodriguez,Female,45,France,Finance,Medium,Basic,Monthly,20,69,Yes,3,44,5,266.46,Medium,No,10,38.5,3,14,-68,1,1380,27,Bank Transfer,4,Yes,Performance Issues,Loyal Customer,Occasional User,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST107088,Robert Garcia,Male,49,Canada,Finance,Medium,Premium,Quarterly,139.42,34,Yes,6,67,9,269.76,Low,Yes,9,25.9,2,9,-70,1,4740.28,11,Paypal,4,No,,Established Customer,Occasional User,Frequent Assistance,47-56,Enterprise Account,Immediate Outreach
CUST107089,Ava Martinez,Male,41,India,Healthcare,Medium,Premium,Monthly,125.78,48,Yes,19,46,2,315.49,High,No,15,10.6,2,8,67,3,6037.44,25,Paypal,4,No,,Loyal Customer,Occasional User,Ongoing Support,37-46,Enterprise Account,Monitor Engagement
CUST107090,Jessica Anderson,Male,62,Singapore,Finance,Enterprise,Basic,Annual,20,8,Yes,10,58,4,165.18,Low,Yes,7,2.7,9,9,19,2,160,13,Credit Card,3,No,,New Customer,Occasional User,Frequent Assistance,57+,Starter Account,Immediate Outreach
CUST107091,Wei Moore,Male,48,United States,Education,Medium,Standard,Monthly,72.75,69,No,19,114,12,405.7,Low,Yes,0,,7,12,-22,2,5019.75,22,Credit Card,8,Yes,Price,Loyal Customer,Occasional User,No Support Needed,47-56,Enterprise Account,Monitor Engagement
CUST107092,Nancy Sanchez,Male,27,United states,Retail,Enterprise,Basic,Monthly,31.77,51,Yes,0,83,4,358.93,Low,No,10,10.7,1,17,46,1,1620.27,8,Paypal,4,No,,Loyal Customer,Consistent User,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST107093,Karen White,Male,43,Singapore,Education,Medium,Standard,Monthly,79.63,68,Yes,12,72,12,257.34,High,No,8,4.8,5,22,-41,5,5414.84,11,Paypal,6,No,,Loyal Customer,Consistent User,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107094,Liam Lee,Female,26,Canada,IT,Small,Basic,Quarterly,36.48,6,Yes,14,83,12,192.3,Medium,Yes,2,18.8,7,4,-59,3,218.88,10,Paypal,7,No,,New Customer,Rare Visitor,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST107095,Mary Davis,Female,49,United States,Education,Medium,Basic,Quarterly,33.55,68,Yes,22,18,10,126.04,Low,Yes,12,46.1,5,20,26,2,2281.4,8,Paypal,5,No,,Loyal Customer,Consistent User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST107096,Anthony Anderson,Female,52,Australia,Manufacturing,Small,Basic,Quarterly,20,45,Yes,25,32,13,129.79,Low,No,2,24.1,1,25,-71,3,900,3,Credit Card,5,No,,Established Customer,Daily User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST107097,Barbara Hernandez,Male,56,Germany,Manufacturing,Enterprise,Standard,Annual,58.55,25,Yes,13,41,5,365.77,Low,Yes,15,4.4,8,10,90,3,1463.75,29,Credit Card,4,No,,Established Customer,Occasional User,Ongoing Support,57+,Growth Account,Monitor Engagement
CUST107098,Patricia Davis,Male,27,United states,Manufacturing,Enterprise,Basic,Monthly,44.5,49,No,20,25,4,50.42,Low,No,3,31.9,8,9,95,3,2180.5,11,Credit Card,1,No,,Loyal Customer,Occasional User,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST107099,Ahmed Smith,Female,41,India,Retail,Small,Standard,Quarterly,64.15,55,No,13,81,7,351.69,Low,Yes,8,33.9,9,3,-81,3,3528.25,19,Credit Card,2,No,,Loyal Customer,Rare Visitor,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107100,Hans Hernandez,Male,36,United States,Retail,Enterprise,Basic,Monthly,20,13,Yes,8,51,2,50.77,High,Yes,11,2.7,2,0,81,3,260,12,Bank Transfer,2,No,,Developing Customer,Rare Visitor,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST107101,Olga Davis,Male,39,United States,IT,Enterprise,Basic,Quarterly,23.25,50,No,6,114,13,170.68,Medium,No,13,1.6,10,0,-96,3,1162.5,17,Credit Card,2,Yes,Competitor,Loyal Customer,Rare Visitor,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST107102,Hans Moore,Male,63,United States,Finance,Small,Basic,Monthly,20,16,Yes,0,87,7,338.47,Low,Yes,3,14.2,5,2,80,1,320,24,Credit Card,1,No,,Developing Customer,Rare Visitor,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST107103,Pierre Johnson,Male,45,Australia,Education,Enterprise,Standard,Annual,67.26,45,Yes,1,46,6,315.62,High,No,10,24.1,0,22,-49,1,3026.7,29,Bank Transfer,2,No,,Established Customer,Consistent User,Ongoing Support,37-46,Business Account,Monitor Engagement
CUST107104,Ahmed Rodriguez,Male,40,France,Finance,Medium,Basic,Annual,20,70,Yes,9,106,13,67.73,Medium,No,15,44.7,2,19,-83,2,1400,19,Credit Card,4,No,,Loyal Customer,Consistent User,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST107105,Joseph Johnson,Female,61,Australia,Retail,Small,Standard,Annual,79.44,24,Yes,11,24,3,309.75,High,Yes,3,29.3,3,11,-87,5,1906.56,30,Bank Transfer,2,No,,Established Customer,Occasional User,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST107106,Noah Martin,Female,44,France,Healthcare,Medium,Premium,Quarterly,143.37,9,Yes,2,36,12,405.81,Low,No,4,38.4,7,28,21,1,1290.33,24,Paypal,0,No,,New Customer,Daily User,Occasional Assistance,37-46,Growth Account,Monitor Engagement
CUST107107,Ava Moore,Female,39,United States,Healthcare,Enterprise,Premium,Quarterly,141.26,37,Yes,13,88,11,462.15,Low,Yes,2,32.2,9,7,-82,1,5226.62,6,Credit Card,0,No,,Established Customer,Rare Visitor,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107108,Michael Hernandez,Male,44,United Kingdom,Finance,Medium,Basic,Monthly,20,59,Yes,23,12,2,344.11,Low,No,6,42.7,9,0,-26,4,1180,22,Credit Card,8,No,,Loyal Customer,Rare Visitor,Frequent Assistance,37-46,Growth Account,Monitor Engagement
CUST107109,Sarah Jones,Male,58,Canada,Education,Medium,Premium,Monthly,154.81,18,Yes,28,4,2,480.06,Low,Yes,0,,1,28,96,3,2786.58,23,Credit Card,8,No,,Developing Customer,Daily User,No Support Needed,57+,Business Account,Monitor Engagement
CUST107110,Emma Lewis,Female,40,India,IT,Medium,Premium,Monthly,185.9,51,Yes,28,43,3,313.61,High,No,8,2.4,6,5,-94,5,9480.9,8,Credit Card,5,No,,Loyal Customer,Rare Visitor,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST107111,Matthew Moore,Male,48,Germany,Education,Medium,Basic,Annual,20,34,Yes,7,105,5,74.64,Low,No,9,16.1,4,27,54,1,680,1,Credit Card,4,No,,Established Customer,Daily User,Frequent Assistance,47-56,Starter Account,Monitor Engagement
CUST107112,Wei Lee,Female,28,India,IT,Small,Premium,Quarterly,149.28,16,No,7,99,2,413.51,Low,Yes,12,12.4,1,20,89,1,2388.48,26,Paypal,6,Yes,Competitor,Developing Customer,Consistent User,Ongoing Support,27-36,Business Account,Monitor Engagement
CUST107113,John Thomas,Female,20,United Kingdom,Education,Medium,Premium,Monthly,173.69,36,No,21,115,1,442.19,High,No,8,1.8,9,30,63,1,6252.84,6,Paypal,1,No,,Established Customer,Daily User,Frequent Assistance,18-26,Enterprise Account,Monitor Engagement
CUST107114,Ahmed Harris,Male,23,Singapore,Retail,Medium,Standard,Quarterly,105.55,64,Yes,10,65,12,293.11,Low,No,8,8.5,4,17,-88,2,6755.2,2,Paypal,4,No,,Loyal Customer,Consistent User,Frequent Assistance,18-26,Enterprise Account,Monitor Engagement
CUST107115,Lisa Clark,Male,41,India,Manufacturing,Enterprise,Standard,Quarterly,51.87,67,Yes,2,58,4,259.18,Low,Yes,9,11.8,9,10,-39,5,3475.29,8,Paypal,3,No,,Loyal Customer,Occasional User,Frequent Assistance,37-46,Business Account,Monitor Engagement
